uri,record,gallica_url,title_lat,creator_lat,uris_for_record
0462AbuSulaymanDawudWarjalani.Jamic,OAI_10884585,http://gallica.bnf.fr/ark:/12148/btv1b108845855,['Recueil.'],"['Abū Ḏarr', 'Dāwūd', 'Diogène']",1
0462AbuSulaymanDawudWarjalani.Jamic,OAI_52501188,http://gallica.bnf.fr/ark:/12148/btv1b52501188z,['Recueil.'],"['Abū Ḏarr', 'Dāwūd', 'Diogène']",1
0885IbnFaramurzMullaKhusraw.DurarHukkam,OAI_10030186,http://gallica.bnf.fr/ark:/12148/btv1b10030186z,"['Durar al-ḥukkām, commentaire de Ġurar al-aḥkām par Muḥammad ibn Farāmurz Mollā Ḫusraw']","['Hüsrev, Molla (....- 1480)']",1
0885IbnFaramurzMullaKhusraw.DurarHukkam,OAI_11000557,http://gallica.bnf.fr/ark:/12148/btv1b110005570,['MUḤAMMAD IBN FARĀMURZ IBN ʿALĪ MOLLA ḪOSRAW AL-ṬARSŪSĪ AL-RŪMĪ. Durar al-ḥukkām fī šarḥ Ġurar al-aḥkām.'],['Muḥammad ibn Farāmurz Mollā Ḫosraw'],1
0885IbnFaramurzMullaKhusraw.DurarHukkam,OAI_11000600,http://gallica.bnf.fr/ark:/12148/btv1b110006005,['MUḤAMMAD IBN FARĀMURZ IBN ʿALĪ MOLLA ḪOSRAW AL-ṬARSŪSĪ AL-RŪMĪ. Durar al-ḥukkām fī ?arḥ Ġurar al-aḥkām.'],['Muḥammad ibn Farāmurz Mollā Ḫosraw'],1
0885IbnFaramurzMullaKhusraw.DurarHukkam,OAI_11000601,http://gallica.bnf.fr/ark:/12148/btv1b11000601m,['MUḤAMMAD IBN FARĀMURZ IBN ʿALĪ MOLLA ḪOSRAW AL-ṬARSŪSĪ AL-RŪMĪ. Durar al-ḥukkām fī ?arḥ Ġurar al-aḥkām.'],['Muḥammad ibn Farāmurz Mollā Ḫosraw'],1
0885IbnFaramurzMullaKhusraw.DurarHukkam,OAI_11000602,http://gallica.bnf.fr/ark:/12148/btv1b110006022,"['MUḤAMMAD IBN FARĀMURZ IBN ʿALĪ MOLLA ḪOSRAW AL-ṬARSŪSĪ AL-RŪMĪ. Durar al-ḥukkām fī ?arḥ Ġurar al-aḥkām, acéphale commence à la fin du farḍ al-wuḍūʾ, du Kitāb al-ṭahāra.']",['Muḥammad ibn Farāmurz Mollā Ḫosraw'],1
0885IbnFaramurzMullaKhusraw.DurarHukkam,OAI_11000603,http://gallica.bnf.fr/ark:/12148/btv1b11000603h,['MUḤAMMAD IBN FARĀMURZ IBN ʿALĪ MOLLA ḪOSRAW AL-ṬARSŪSĪ AL-RŪMĪ. Durar al-ḥukkām fī ?arḥ Ġurar al-aḥkām.'],['Muḥammad ibn Farāmurz Mollā Ḫosraw'],1
0885IbnFaramurzMullaKhusraw.DurarHukkam,OAI_11000604,http://gallica.bnf.fr/ark:/12148/btv1b11000604z,['MUḤAMMAD IBN FARĀMURZ IBN ʿALĪ MOLLA ḪOSRAW AL-ṬARSŪSĪ AL-RŪMĪ. Durar al-ḥukkām fī ?arḥ Ġurar al-aḥkām.'],['Muḥammad ibn Farāmurz Mollā Ḫosraw'],1
0885IbnFaramurzMullaKhusraw.DurarHukkam,OAI_11001339,http://gallica.bnf.fr/ark:/12148/btv1b11001339n,['MUḤAMMAD IBN FARĀMURZ IBN ʿALĪ MOLLA ḪOSRAW AL-ṬARSŪSĪ AL-RŪMĪ. Durar al-ḥukkām fī ?arḥ Ġurar al-aḥkām.'],['Muḥammad ibn Farāmurz Mollā Ḫosraw'],1
0741KhazinBaghdadi.LubabTawil,OAI_10030189,http://gallica.bnf.fr/ark:/12148/btv1b100301899,"[""ʿAlī ibn Muḥammad al-Ḫāzin. Lubāb al-ta'wīl fī maʿānī al-tanzīl""]","['Ḫāzin al-Baġdādī, ʻAlī ibn Muḥammad al-']",1
0741KhazinBaghdadi.LubabTawil,OAI_11000343,http://gallica.bnf.fr/ark:/12148/btv1b110003431,"['ʿALĪ IBN MUḤAMMAD AL-ḪĀZIN. Lubāb al-taʾwīl fī maʿānī al-tanzīl (1re partie, Coran I-II, 237/238).']",['ʿAlī ibn Muḥammad al-Ḫāzin'],1
0741KhazinBaghdadi.LubabTawil,OAI_11000344,http://gallica.bnf.fr/ark:/12148/btv1b11000344g,['ʿALĪ IBN MUḤAMMAD AL-ḪĀZIN. Lubāb al-taʾwīl fī maʿānī al-tanzīl (Coran I-VI).'],['ʿAlī ibn Muḥammad al-Ḫāzin'],1
0741KhazinBaghdadi.LubabTawil,OAI_11000437,http://gallica.bnf.fr/ark:/12148/btv1b11000437s,"[""ʿALĪ IBN MUḤAMMAD AL-ḪĀZIN. Lubāb al-taʾwīl fī maʿānī al-tanzīl, 3e partie d'une collection (Coran VII-XVII).""]",['ʿAlī ibn Muḥammad al-Ḫāzin'],1
0741KhazinBaghdadi.LubabTawil,OAI_11000438,http://gallica.bnf.fr/ark:/12148/btv1b110004387,['ʿALĪ IBN MUḤAMMAD AL-ḪĀZIN. Lubāb al-taʾwīl fī maʿānī al-tanzīl (Coran XVIII-CXIV).'],['ʿAlī ibn Muḥammad al-Ḫāzin'],1
0468IbnAhmadWahidiNaysaburi.AsbabNuzul,OAI_10030196,http://gallica.bnf.fr/ark:/12148/btv1b10030196c,['ʿAlī ibn Aḥmad ibn Mattūya al-Wāḥidī. Asbāb al-nuzūl'],"['ʿAlī ibn Wāḥidī, ʿAlī ibn Aḥmad al-Nīsābūrī Abū al-Ḥasan al-']",1
0842IbnNasirDinDimashqi.MajlisFiKhatmKitabShifa,OAI_10030197,http://gallica.bnf.fr/ark:/12148/btv1b10030197t,"[""Aḥmad ibn Muḥammad al-Ḫafağī. Nasīm al-riyāḍ fī šarḥ kitāb al-šifā'""]","['H̱afāǧī, Aḥmad ibn Muḥammad ibn ʿUmar al-', 'ʿIyāḍ ibn Mūsá al-Yaḥṣubī al-Sabtī']",3
0758NajmDinTarsusi.AhadithMuwafaqat,OAI_10030198,http://gallica.bnf.fr/ark:/12148/btv1b100301988,"[""Aḥmad ibn Muḥammad al-Ḫafağī. Nasīm al-riyāḍ fī šarḥ šifā' al-qāḍī Iyāḍ""]","['H̱afāǧī, Aḥmad ibn Muḥammad ibn ʿUmar al-', 'ʿIyāḍ ibn Mūsá al-Yaḥṣubī al-Sabtī']",1
0758NajmDinTarsusi.AhadithMuwafaqat,OAI_11000308,http://gallica.bnf.fr/ark:/12148/btv1b11000308m,['IBRĀHĪM IBN ʿALĪ IBN AḤMAD AL-ṬARASŪSĪ. al-Iʿlām bi-muṣṭalaḥ al-?uhūd wa-l-aḥkām.'],['Ibrāhīm ibn ʿAlī at-Ṭarasūsī'],1
0758NajmDinTarsusi.AhadithMuwafaqat,OAI_11000310,http://gallica.bnf.fr/ark:/12148/btv1b11000310f,['Recueil.'],"['Muḥammad ibn Aflāṭūn al-Rūmī', 'Ibrāhīm ibn ʿAlī at-Ṭarasūsī', 'Aḥmad ibn Yaḥyā al-ʿUmarī', 'Ǧalāl al-Dīn al-Ranmadūġī']",1
0918IbnQasimShamsDinGhazzi.FathQarib,OAI_10030199,http://gallica.bnf.fr/ark:/12148/btv1b10030199q,['Kitāb mağmūʿ - Collection en arabe'],"['Ṣanawbarī, Moḥammad al-Mahdawī ibn ʿAlī al-. Auteur présumé du texte', 'Ġazzī, Muḥammad ibn al-Qāsim al-']",1
0833IbnJazari.Nashr,OAI_10030201,http://gallica.bnf.fr/ark:/12148/btv1b10030201s,"[""Compilation de trois textes sur les lectures du Coran : al-Durra al-muḍī'a fī qirā'āt al-a'imma al-ṯalāṯa al-marḍiyya et Ṭayyibat al-našr fī al-qirā'āt al-ʿašr de Muḥammad ibn al-Ğazarī, Ḥirz al-amānī wa-wağh al-tahānī fī al-qirā'āt al-sabʿ de Al-Qāsim ibn Firruh ibn Ḫalaf al-Šāṭibī.""]","['Ibn al-Ğazarī, Muḥammad ibn Muḥammad']",4
0833IbnJazari.MatnTayyibatNashr,OAI_10030201,http://gallica.bnf.fr/ark:/12148/btv1b10030201s,"[""Compilation de trois textes sur les lectures du Coran : al-Durra al-muḍī'a fī qirā'āt al-a'imma al-ṯalāṯa al-marḍiyya et Ṭayyibat al-našr fī al-qirā'āt al-ʿašr de Muḥammad ibn al-Ğazarī, Ḥirz al-amānī wa-wağh al-tahānī fī al-qirā'āt al-sabʿ de Al-Qāsim ibn Firruh ibn Ḫalaf al-Šāṭibī.""]","['Ibn al-Ğazarī, Muḥammad ibn Muḥammad']",4
0835ShihabDinIbnJazari.SharhTayyibatNashr,OAI_10030201,http://gallica.bnf.fr/ark:/12148/btv1b10030201s,"[""Compilation de trois textes sur les lectures du Coran : al-Durra al-muḍī'a fī qirā'āt al-a'imma al-ṯalāṯa al-marḍiyya et Ṭayyibat al-našr fī al-qirā'āt al-ʿašr de Muḥammad ibn al-Ğazarī, Ḥirz al-amānī wa-wağh al-tahānī fī al-qirā'āt al-sabʿ de Al-Qāsim ibn Firruh ibn Ḫalaf al-Šāṭibī.""]","['Ibn al-Ğazarī, Muḥammad ibn Muḥammad']",4
0638IbnCarabi.FususHikam,OAI_10030202,http://gallica.bnf.fr/ark:/12148/btv1b100302027,"['ʿAbd al-Raḥmān ibn Aḥmad al-Ğāmī. Šarḥ fuṣūṣ al-ḥikam et en marge Ğawāhir al-nuṣūṣ fī ḥall kalimāt al-fuṣūṣ par ʿAbd al-Ġanī al-Nābulusī, Šarḥ fuṣūṣ al-ḥikam par Bālī Efendī connu sous le nom de Ibn ʿAlī .']","['Ǧāmī, ´Abd al-Raḥmān ibn Aḥmad Nūr al-Dīn', 'Nābulusī, ´Abd al-Ġanī ibn Ismā´īl al-', 'Ibn al-ʿArabī, Muḥammad ibn ʿAlī Muḥyī al-Dīn', 'Muḥammad Saʿīd Kūstandīlī Dindār Naqšabandī']",2
0638IbnCarabi.FususHikam,OAI_10031332,http://gallica.bnf.fr/ark:/12148/btv1b100313326,"[""Recueils de fragments de manuscrits arabes, ou d'opuscules, de toute provenance. Arabe 6115""]","[""ʿAbd al-Qādir ibn Muḥyī al-Dīn al-Ǧazā'irī"", 'Būnī, Aḥmad ibn ʿAlī ibn Yūsuf al- (11..?-1225)', 'Ġazālī, Muḥammad ibn Muḥammad Abū Ḥāmid al-', 'Shihab al-Din Aboul-ʿAbbas Ahmad ibn ʿAli al-Bouni']",1
0638IbnCarabi.FususHikam,OAI_11000718,http://gallica.bnf.fr/ark:/12148/btv1b11000718j,['MUḤAMMAD IBN ʿALĪ IBN AL-ʿARABĪ MUḤYĪ L-DĪN. Fuṣūṣ al-ḥikam.'],['Muḥammad ibn ʿAlī ibn al-ʿArabī'],1
0638IbnCarabi.FususHikam,OAI_11000719,http://gallica.bnf.fr/ark:/12148/btv1b110007190,['MUḤAMMAD IBN ʿALĪ IBN AL-ʿARABĪ MUḤYĪ L-DĪN. Fuṣūṣ al-ḥikam.'],['Muḥammad ibn ʿAlī ibn al-ʿArabī'],1
0638IbnCarabi.FususHikam,OAI_11000720,http://gallica.bnf.fr/ark:/12148/btv1b11000720c,"[""ʿABD AL-RAZZĀQ IBN AḤMAD AL-KĀ?ĀNĪ. Commentaire du Fuṣūṣ al-ḥikam de MUḤAMMAD IBN ʿALĪ IBN AL-ʿARABĪ MUḤYĪ L-DĪN. L'auteur est transcrit al-Qā?ānī, titre et auteur figurent sur la tranche du livre.""]",['ʿAbd al-Razzāq ibn Aḥmad al-Kā?ānī'],1
1156MustafaIzmiri.CumdatCirfan,OAI_10030203,http://gallica.bnf.fr/ark:/12148/btv1b10030203p,['Six corans et un ouvrage de prières donnés par le capitaine M. C. Ragland. Coran'],[],28
1156MustafaIzmiri.CumdatCirfan,OAI_10030207,http://gallica.bnf.fr/ark:/12148/btv1b10030207g,['Six corans et un ouvrage de prières donnés par le capitaine M. C. Ragland. Coran'],[],3
1156MustafaIzmiri.CumdatCirfan,OAI_10031412,http://gallica.bnf.fr/ark:/12148/btv1b10031412r,"['Ğuzʾ XII du Coran (XI, 1 à XII 53).']",[],3
1156MustafaIzmiri.CumdatCirfan,OAI_11004273,http://gallica.bnf.fr/ark:/12148/btv1b110042738,['Extraits du Coran (VI ; XXXII ; XXXVI ; XLIV ; XLVIII ; LV ; LVI ; LXVII ; LXXVIII).'],[],1
1156MustafaIzmiri.CumdatCirfan,OAI_53023960,http://gallica.bnf.fr/ark:/12148/btv1b53023960r,['Coran'],[],1
0197IbnWahbQurashi.TafsirQuran,OAI_10030203,http://gallica.bnf.fr/ark:/12148/btv1b10030203p,['Six corans et un ouvrage de prières donnés par le capitaine M. C. Ragland. Coran'],[],28
0197IbnWahbQurashi.TafsirQuran,OAI_10031250,http://gallica.bnf.fr/ark:/12148/btv1b10031250r,['Muḥammad ibn Aḥmad ibn Ḥaydara ibn al-Qammāḥ al-Qurašī al-Šāfiʿī. Tafsīr.'],"['Ibn-al-Qammāḥ, Muḥammad Ibn-Aḥmad']",2
0360AbuBakrAjurri.AkhlaqAhlQuran,OAI_10030203,http://gallica.bnf.fr/ark:/12148/btv1b10030203p,['Six corans et un ouvrage de prières donnés par le capitaine M. C. Ragland. Coran'],[],28
0360AbuBakrAjurri.AkhlaqAhlQuran,OAI_10510993,http://gallica.bnf.fr/ark:/12148/btv1b10510993t,"['Fragment du texte du Coran, avec des lacunes : I, 1 à XXXV, 45 (plusieurs mains).']",[],11
0360AbuBakrAjurri.AkhlaqAhlQuran,OAI_10892376,http://gallica.bnf.fr/ark:/12148/btv1b108923762,"['Fragment du texte du Coran, avec des lacunes : I, 1 à XXXV, 45 (plusieurs mains).']",[],11
0399IbnAbiZamanaynIlbiri.Tafsir,OAI_10030203,http://gallica.bnf.fr/ark:/12148/btv1b10030203p,['Six corans et un ouvrage de prières donnés par le capitaine M. C. Ragland. Coran'],[],28
0415QadiCabdJabbar.TanzihQuran,OAI_10030204,http://gallica.bnf.fr/ark:/12148/btv1b100302044,['Six corans et un ouvrage de prières donnés par le capitaine M. C. Ragland. Coran'],[],56
0415QadiCabdJabbar.TanzihQuran,OAI_10092978,http://gallica.bnf.fr/ark:/12148/btv1b100929781,"[""Premier volume d'un Coran en quatre parties (I, 1 à VI, 165).""]",[],2
0911Suyuti.MufhimatAqran,OAI_10030204,http://gallica.bnf.fr/ark:/12148/btv1b100302044,['Six corans et un ouvrage de prières donnés par le capitaine M. C. Ragland. Coran'],[],56
0911Suyuti.MufhimatAqran,OAI_10030305,http://gallica.bnf.fr/ark:/12148/btv1b10030305z,['Recueil'],"['ʿAbd al-Ḥaqq ibn ʿAlī Abū Miqraʿ al-Baṭṭūwī', 'al-Ḥīsūbī Abū Miqraʿ', 'Suyūṭī, ʿAbd al-Raḥmān ibn Abī Bakr al-', 'Manūfī, ʿAlī ibn Muḥammad ibn Muḥammad ibn H̱alaf al-', 'Ibn Abī Zayd al-Qayrawānī, ʿAbd Allāh ibn ʿAbd al-Raḥmān', 'H̱alīl ibn Isḥāq al-Ǧundī (13..?-1366)']",9
0911Suyuti.MufhimatAqran,OAI_10030905,http://gallica.bnf.fr/ark:/12148/btv1b100309057,"['Ğuzʾ XIV du Coran (XV, 1 à XVI, 128).']",[],32
0911Suyuti.MufhimatAqran,OAI_10510993,http://gallica.bnf.fr/ark:/12148/btv1b10510993t,"['Fragment du texte du Coran, avec des lacunes : I, 1 à XXXV, 45 (plusieurs mains).']",[],11
0911Suyuti.MufhimatAqran,OAI_10892376,http://gallica.bnf.fr/ark:/12148/btv1b108923762,"['Fragment du texte du Coran, avec des lacunes : I, 1 à XXXV, 45 (plusieurs mains).']",[],11
0911Suyuti.MufhimatAqran,OAI_11004318,http://gallica.bnf.fr/ark:/12148/btv1b11004318d,"['Seconde moitié du Coran (XIX, 1 à CXIV, 6).']",[],56
0911Suyuti.MuhadhdhabFimaWaqaca,OAI_10030204,http://gallica.bnf.fr/ark:/12148/btv1b100302044,['Six corans et un ouvrage de prières donnés par le capitaine M. C. Ragland. Coran'],[],56
0911Suyuti.MuhadhdhabFimaWaqaca,OAI_10030305,http://gallica.bnf.fr/ark:/12148/btv1b10030305z,['Recueil'],"['ʿAbd al-Ḥaqq ibn ʿAlī Abū Miqraʿ al-Baṭṭūwī', 'al-Ḥīsūbī Abū Miqraʿ', 'Suyūṭī, ʿAbd al-Raḥmān ibn Abī Bakr al-', 'Manūfī, ʿAlī ibn Muḥammad ibn Muḥammad ibn H̱alaf al-', 'Ibn Abī Zayd al-Qayrawānī, ʿAbd Allāh ibn ʿAbd al-Raḥmān', 'H̱alīl ibn Isḥāq al-Ǧundī (13..?-1366)']",9
0911Suyuti.MuhadhdhabFimaWaqaca,OAI_10030905,http://gallica.bnf.fr/ark:/12148/btv1b100309057,"['Ğuzʾ XIV du Coran (XV, 1 à XVI, 128).']",[],32
0911Suyuti.MuhadhdhabFimaWaqaca,OAI_10510993,http://gallica.bnf.fr/ark:/12148/btv1b10510993t,"['Fragment du texte du Coran, avec des lacunes : I, 1 à XXXV, 45 (plusieurs mains).']",[],11
0911Suyuti.MuhadhdhabFimaWaqaca,OAI_10892376,http://gallica.bnf.fr/ark:/12148/btv1b108923762,"['Fragment du texte du Coran, avec des lacunes : I, 1 à XXXV, 45 (plusieurs mains).']",[],11
0911Suyuti.MuhadhdhabFimaWaqaca,OAI_11004318,http://gallica.bnf.fr/ark:/12148/btv1b11004318d,"['Seconde moitié du Coran (XIX, 1 à CXIV, 6).']",[],56
0911Suyuti.AsrarTartibQuran,OAI_10030204,http://gallica.bnf.fr/ark:/12148/btv1b100302044,['Six corans et un ouvrage de prières donnés par le capitaine M. C. Ragland. Coran'],[],56
0911Suyuti.AsrarTartibQuran,OAI_10030305,http://gallica.bnf.fr/ark:/12148/btv1b10030305z,['Recueil'],"['ʿAbd al-Ḥaqq ibn ʿAlī Abū Miqraʿ al-Baṭṭūwī', 'al-Ḥīsūbī Abū Miqraʿ', 'Suyūṭī, ʿAbd al-Raḥmān ibn Abī Bakr al-', 'Manūfī, ʿAlī ibn Muḥammad ibn Muḥammad ibn H̱alaf al-', 'Ibn Abī Zayd al-Qayrawānī, ʿAbd Allāh ibn ʿAbd al-Raḥmān', 'H̱alīl ibn Isḥāq al-Ǧundī (13..?-1366)']",9
0911Suyuti.AsrarTartibQuran,OAI_10030905,http://gallica.bnf.fr/ark:/12148/btv1b100309057,"['Ğuzʾ XIV du Coran (XV, 1 à XVI, 128).']",[],32
0911Suyuti.AsrarTartibQuran,OAI_10510993,http://gallica.bnf.fr/ark:/12148/btv1b10510993t,"['Fragment du texte du Coran, avec des lacunes : I, 1 à XXXV, 45 (plusieurs mains).']",[],11
0911Suyuti.AsrarTartibQuran,OAI_10892376,http://gallica.bnf.fr/ark:/12148/btv1b108923762,"['Fragment du texte du Coran, avec des lacunes : I, 1 à XXXV, 45 (plusieurs mains).']",[],11
0911Suyuti.AsrarTartibQuran,OAI_11004318,http://gallica.bnf.fr/ark:/12148/btv1b11004318d,"['Seconde moitié du Coran (XIX, 1 à CXIV, 6).']",[],56
0911Suyuti.MarasidMatalic,OAI_10030204,http://gallica.bnf.fr/ark:/12148/btv1b100302044,['Six corans et un ouvrage de prières donnés par le capitaine M. C. Ragland. Coran'],[],56
0911Suyuti.MarasidMatalic,OAI_10030305,http://gallica.bnf.fr/ark:/12148/btv1b10030305z,['Recueil'],"['ʿAbd al-Ḥaqq ibn ʿAlī Abū Miqraʿ al-Baṭṭūwī', 'al-Ḥīsūbī Abū Miqraʿ', 'Suyūṭī, ʿAbd al-Raḥmān ibn Abī Bakr al-', 'Manūfī, ʿAlī ibn Muḥammad ibn Muḥammad ibn H̱alaf al-', 'Ibn Abī Zayd al-Qayrawānī, ʿAbd Allāh ibn ʿAbd al-Raḥmān', 'H̱alīl ibn Isḥāq al-Ǧundī (13..?-1366)']",9
0911Suyuti.MarasidMatalic,OAI_10030905,http://gallica.bnf.fr/ark:/12148/btv1b100309057,"['Ğuzʾ XIV du Coran (XV, 1 à XVI, 128).']",[],32
0911Suyuti.MarasidMatalic,OAI_10510993,http://gallica.bnf.fr/ark:/12148/btv1b10510993t,"['Fragment du texte du Coran, avec des lacunes : I, 1 à XXXV, 45 (plusieurs mains).']",[],11
0911Suyuti.MarasidMatalic,OAI_10892376,http://gallica.bnf.fr/ark:/12148/btv1b108923762,"['Fragment du texte du Coran, avec des lacunes : I, 1 à XXXV, 45 (plusieurs mains).']",[],11
0911Suyuti.MarasidMatalic,OAI_11004318,http://gallica.bnf.fr/ark:/12148/btv1b11004318d,"['Seconde moitié du Coran (XIX, 1 à CXIV, 6).']",[],56
0911Suyuti.AsmaBiqac,OAI_10030204,http://gallica.bnf.fr/ark:/12148/btv1b100302044,['Six corans et un ouvrage de prières donnés par le capitaine M. C. Ragland. Coran'],[],56
0911Suyuti.AsmaBiqac,OAI_10030305,http://gallica.bnf.fr/ark:/12148/btv1b10030305z,['Recueil'],"['ʿAbd al-Ḥaqq ibn ʿAlī Abū Miqraʿ al-Baṭṭūwī', 'al-Ḥīsūbī Abū Miqraʿ', 'Suyūṭī, ʿAbd al-Raḥmān ibn Abī Bakr al-', 'Manūfī, ʿAlī ibn Muḥammad ibn Muḥammad ibn H̱alaf al-', 'Ibn Abī Zayd al-Qayrawānī, ʿAbd Allāh ibn ʿAbd al-Raḥmān', 'H̱alīl ibn Isḥāq al-Ǧundī (13..?-1366)']",9
0911Suyuti.AsmaBiqac,OAI_10030905,http://gallica.bnf.fr/ark:/12148/btv1b100309057,"['Ğuzʾ XIV du Coran (XV, 1 à XVI, 128).']",[],32
0911Suyuti.AsmaBiqac,OAI_10510993,http://gallica.bnf.fr/ark:/12148/btv1b10510993t,"['Fragment du texte du Coran, avec des lacunes : I, 1 à XXXV, 45 (plusieurs mains).']",[],11
0911Suyuti.AsmaBiqac,OAI_10892376,http://gallica.bnf.fr/ark:/12148/btv1b108923762,"['Fragment du texte du Coran, avec des lacunes : I, 1 à XXXV, 45 (plusieurs mains).']",[],11
0911Suyuti.AsmaBiqac,OAI_11004318,http://gallica.bnf.fr/ark:/12148/btv1b11004318d,"['Seconde moitié du Coran (XIX, 1 à CXIV, 6).']",[],56
0911Suyuti.MuctarakAqran,OAI_10030204,http://gallica.bnf.fr/ark:/12148/btv1b100302044,['Six corans et un ouvrage de prières donnés par le capitaine M. C. Ragland. Coran'],[],56
0911Suyuti.MuctarakAqran,OAI_10030305,http://gallica.bnf.fr/ark:/12148/btv1b10030305z,['Recueil'],"['ʿAbd al-Ḥaqq ibn ʿAlī Abū Miqraʿ al-Baṭṭūwī', 'al-Ḥīsūbī Abū Miqraʿ', 'Suyūṭī, ʿAbd al-Raḥmān ibn Abī Bakr al-', 'Manūfī, ʿAlī ibn Muḥammad ibn Muḥammad ibn H̱alaf al-', 'Ibn Abī Zayd al-Qayrawānī, ʿAbd Allāh ibn ʿAbd al-Raḥmān', 'H̱alīl ibn Isḥāq al-Ǧundī (13..?-1366)']",9
0911Suyuti.MuctarakAqran,OAI_10030905,http://gallica.bnf.fr/ark:/12148/btv1b100309057,"['Ğuzʾ XIV du Coran (XV, 1 à XVI, 128).']",[],32
0911Suyuti.MuctarakAqran,OAI_10510993,http://gallica.bnf.fr/ark:/12148/btv1b10510993t,"['Fragment du texte du Coran, avec des lacunes : I, 1 à XXXV, 45 (plusieurs mains).']",[],11
0911Suyuti.MuctarakAqran,OAI_10892376,http://gallica.bnf.fr/ark:/12148/btv1b108923762,"['Fragment du texte du Coran, avec des lacunes : I, 1 à XXXV, 45 (plusieurs mains).']",[],11
0911Suyuti.MuctarakAqran,OAI_11004318,http://gallica.bnf.fr/ark:/12148/btv1b11004318d,"['Seconde moitié du Coran (XIX, 1 à CXIV, 6).']",[],56
0782Balansi.SilatJamc,OAI_10030204,http://gallica.bnf.fr/ark:/12148/btv1b100302044,['Six corans et un ouvrage de prières donnés par le capitaine M. C. Ragland. Coran'],[],56
0782Balansi.SilatJamc,OAI_10030905,http://gallica.bnf.fr/ark:/12148/btv1b100309057,"['Ğuzʾ XIV du Coran (XV, 1 à XVI, 128).']",[],32
0782Balansi.SilatJamc,OAI_11004318,http://gallica.bnf.fr/ark:/12148/btv1b11004318d,"['Seconde moitié du Coran (XIX, 1 à CXIV, 6).']",[],56
1356MustafaSadiqRafici.IcjazQuran,OAI_10030207,http://gallica.bnf.fr/ark:/12148/btv1b10030207g,['Six corans et un ouvrage de prières donnés par le capitaine M. C. Ragland. Coran'],[],3
1356MustafaSadiqRafici.IcjazQuran,OAI_10031412,http://gallica.bnf.fr/ark:/12148/btv1b10031412r,"['Ğuzʾ XII du Coran (XI, 1 à XII 53).']",[],3
1356MustafaSadiqRafici.TahtaRayatQuran,OAI_10030207,http://gallica.bnf.fr/ark:/12148/btv1b10030207g,['Six corans et un ouvrage de prières donnés par le capitaine M. C. Ragland. Coran'],[],3
1356MustafaSadiqRafici.TahtaRayatQuran,OAI_10031412,http://gallica.bnf.fr/ark:/12148/btv1b10031412r,"['Ğuzʾ XII du Coran (XI, 1 à XII 53).']",[],3
0855BadrDinCayni.CiqdJuman,OAI_10030211,http://gallica.bnf.fr/ark:/12148/btv1b100302116,"[""[Maḥmūd ibn Aḥmad al-ʿAynī. ʿIqd al-ǧumān fī ta'rīḫ ahl al-zamān, 590-623 h. / 1194-1226]""]","['ʿAynī, Maḥmūd ibn Aḥmad al-']",1
0855BadrDinCayni.CiqdJuman,OAI_11001082,http://gallica.bnf.fr/ark:/12148/btv1b11001082f,['[MAḤMŪD IBN AḤMAD BADR AL-DĪN AL-ʿAYNĪ. ʿIqd al-ǧumān fī taʾrīẖ ahl al-zamān].'],['Maḥmūd ibn Aḥmad al-ʿAynī'],1
0855BadrDinCayni.CiqdJuman,OAI_11001204,http://gallica.bnf.fr/ark:/12148/btv1b11001204s,['[MAḤMŪD IBN AḤMAD BADR AL-DĪN AL-ʿAYNĪ. ʿIqd al-ǧumān fī taʾrīẖ ahl al-zamān].'],['Maḥmūd ibn Aḥmad al-ʿAynī'],1
0855BadrDinCayni.CiqdJuman,OAI_11001331,http://gallica.bnf.fr/ark:/12148/btv1b110013312,"['MAḤMŪD IBN AḤMAD BADR AL-DĪN AL-ʿAYNĪ, m. 855 h/1451. ʿIqd al-ǧumān fī taʾrīẖ ahl al-zamān.']",['Maḥmūd ibn Aḥmad al-ʿAynī'],1
0279Tirmidhi.Sunan,OAI_10030216,http://gallica.bnf.fr/ark:/12148/btv1b10030216f,"[""Lot de quatre fragments de manuscrits arabes. Fragment d'al-Ğāmiʿ al-Ṣaḥīḥ d'al-Tirmiḏī.""]","['Tirmiḏī, Muḥammad ibn ʿAlī al-Ḥakīm al-']",1
0279Tirmidhi.Sunan,OAI_11000384,http://gallica.bnf.fr/ark:/12148/btv1b110003844,['MUḤAMMAD IBN ʿISĀ AL-TIRMIḎĪ. al-Ǧāmiʿ al-Ṣaḥīḥ.'],['Muḥammad ibn ʿĪsā al-Tirmiḏī'],1
0290IbnAhmadIbnHanbal.FadailCuthman,OAI_10030218,http://gallica.bnf.fr/ark:/12148/btv1b10030218b,"[""ʿAlawī ibn Muḥammad ibn Sahl. ʿUmdat al-umarā' wa-al-ḥukkām li-ihānat al-kafara wa-ʿabādat al-aṣnām""]","['ʿAlawī ibn Muḥammad ibn Sahl', 'Ḥaddād, ʿAbd Allāh ibn ʿAlawī al-']",1
1377MuhammadCabdAllahDarraz.Din,OAI_10030219,http://gallica.bnf.fr/ark:/12148/btv1b10030219s,['Recueil'],"['Ibn al-ʿArabī, Muḥammad ibn ʿAlī Muḥyī al-Dīn . Auteur prétendu du texte']",1
